13105,大塚一丁目,3,11,http://gi.gsi.go.jp/jusho/13105/OTK-1/3/11,,139.736011169,35.716717589,2500
13105,大塚一丁目,4,1,http://gi.gsi.go.jp/jusho/13105/OTK-1/4/1,,139.735645311,35.718422197,2500
13105,大塚一丁目,4,2,http://gi.gsi.go.jp/jusho/13105/OTK-1/4/2,,139.735774592,35.718335969,2500
13105,大塚一丁目,4,3,http://gi.gsi.go.jp/jusho/13105/OTK-1/4/3,,139.735899981,35.718253433,2500
13105,大塚一丁目,4,4,http://gi.gsi.go.jp/jusho/13105/OTK-1/4/4,,139.736022778,35.718173800,2500
13105,大塚一丁目,4,5,http://gi.gsi.go.jp/jusho/13105/OTK-1/4/5,,139.736156597,35.718081239,2500
13105,大塚一丁目,4,6,http://gi.gsi.go.jp/jusho/13105/OTK-1/4/6,,139.736296500,35.717992878,2500
13105,大塚一丁目,4,7,http://gi.gsi.go.jp/jusho/13105/OTK-1/4/7,,139.736422789,35.717914956,2500
13105,大塚一丁目,4,8,http://gi.gsi.go.jp/jusho/13105/OTK-1/4/8,,139.736568067,35.717824086,2500
13105,大塚一丁目,4,9,http://gi.gsi.go.jp/jusho/13105/OTK-1/4/9,,139.736613519,35.717718661,2500
13105,大塚一丁目,4,10,http://gi.gsi.go.jp/jusho/13105/OTK-1/4/10,,139.736556633,35.717579550,2500
13105,大塚一丁目,4,11,http://gi.gsi.go.jp/jusho/13105/OTK-1/4/11,,139.736508289,35.717454144,2500
13105,大塚一丁目,4,12,http://gi.gsi.go.jp/jusho/13105/OTK-1/4/12,,139.736442547,35.717299003,2500
13105,大塚一丁目,4,13,http://gi.gsi.go.jp/jusho/13105/OTK-1/4/13,,139.736283831,35.717231150,2500
13105,大塚一丁目,4,14,http://gi.gsi.go.jp/jusho/13105/OTK-1/4/14,,139.736120256,35.717250922,2500
13105,大塚一丁目,4,15,http://gi.gsi.go.jp/jusho/13105/OTK-1/4/15,,139.735938614,35.717269903,2500
13105,大塚一丁目,4,16,http://gi.gsi.go.jp/jusho/13105/OTK-1/4/16,,139.735761794,35.717234347,2500
13105,大塚一丁目,4,17,http://gi.gsi.go.jp/jusho/13105/OTK-1/4/17,,139.735587456,35.717242219,2500
13105,大塚一丁目,4,18,http://gi.gsi.go.jp/jusho/13105/OTK-1/4/18,,139.735422336,35.717228903,2500
13105,大塚一丁目,4,19,http://gi.gsi.go.jp/jusho/13105/OTK-1/4/19,,139.735274500,35.717188672,25000
13105,大塚一丁目,4,20,http://gi.gsi.go.jp/jusho/13105/OTK-1/4/20,,139.735160206,35.717199931,25000
13105,大塚一丁目,5,1,http://gi.gsi.go.jp/jusho/13105/OTK-1/5/1,,139.734137597,35.716794503,2500
